Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
58,3/27/19,58,42-009,BOS_D,,NYR,W,0,1,1,-1,2,0,0,0,0,0,1,0,2,0,24,20:27,1,1,0,0,
59,3/30/19,59,42-012,BOS_D,,FLA,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,23,22:18,1,0,0,0,
60,3/31/19,60,42-013,BOS_D,@,DET,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,19:24,0,2,0,0,
61,4/2/19,61,42-015,BOS_D,@,CBJ,W,0,0,0,3,0,0,0,0,0,0,0,0,3,0,28,21:24,2,1,0,0,
62,4/6/19,62,42-019,BOS_D,,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,20:13,1,3,0,0,
1,10/5/17,1,40-201,BOS_D,,NSH,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0,33,23:33,3,0,0,0,
2,10/9/17,2,40-205,BOS_D,,COL,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,23,21:55,3,0,0,0,
3,10/11/17,3,40-207,BOS_D,@,COL,L,0,0,0,2,0,0,0,0,0,0,0,0,1,0,29,22:34,3,1,0,0,
4,10/14/17,4,40-210,BOS_D,@,ARI,W,1,2,3,3,2,1,0,0,1,2,0,0,3,33.3,26,20:18,3,1,0,0,
5,10/15/17,5,40-211,BOS_D,@,VEG,L,0,0,0,0,4,0,0,0,0,0,0,0,1,0,28,21:31,2,1,0,0,
6,10/19/17,6,40-215,BOS_D,,VAN,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,28,23:56,0,1,0,0,
7,10/21/17,7,40-217,BOS_D,,BUF,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,26:06:00,4,3,0,0,
8,10/26/17,8,40-222,BOS_D,,SJS,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31,26:40:00,3,1,0,0,
