Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
3,10/19/16,3,22-224,TOR_D,@,WPG,L-OT,0,1,1,0,2,0,0,0,0,1,0,0,0,,39,24:41:00,1,2,0,0,
4,10/20/16,4,22-225,TOR_D,@,MIN,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,35,21:00,0,4,0,0,
5,10/22/16,5,22-227,TOR_D,@,CHI,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,37,24:17:00,0,2,0,0,
6,10/25/16,6,22-230,TOR_D,,TBL,L,0,1,1,0,0,0,0,0,0,1,0,0,4,0,28,20:30,0,1,0,0,
7,10/27/16,7,22-232,TOR_D,,FLA,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,25,21:42,0,1,0,0,
8,10/29/16,8,22-234,TOR_D,@,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,34,21:33,0,3,0,0,
9,10/30/16,9,22-235,TOR_D,@,NYI,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,22:16,1,1,0,0,
10,11/1/16,10,22-237,TOR_D,,EDM,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0,36,23:20,0,2,0,0,
11,11/3/16,11,22-239,TOR_D,@,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,33,25:15:00,0,2,0,0,
12,11/5/16,12,22-241,TOR_D,,VAN,W,0,1,1,0,5,0,0,0,0,1,0,0,0,,30,18:46,1,1,0,0,
13,11/8/16,13,22-244,TOR_D,,LAK,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,31,24:14:00,0,4,0,0,
14,11/11/16,14,22-247,TOR_D,,PHI,W,1,3,4,2,0,0,1,0,0,2,1,0,2,50,30,25:22:00,0,4,0,0,
15,11/12/16,15,22-248,TOR_D,@,PIT,L,0,0,0,-3,0,0,0,0,0,0,0,0,5,0,35,21:50,0,1,0,0,
16,11/15/16,16,22-251,TOR_D,,NSH,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0,31,22:56,0,1,0,0,
17,11/17/16,17,22-253,TOR_D,,FLA,W,0,1,1,3,0,0,0,0,0,1,0,0,2,0,24,23:11,2,1,0,0,
18,11/19/16,18,22-255,TOR_D,@,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,34,24:03:00,2,2,0,0,
19,11/22/16,19,22-258,TOR_D,,CAR,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,22:10,1,1,0,0,
20,11/23/16,20,22-259,TOR_D,@,NJD,L-SO,0,0,0,-3,0,0,0,0,0,0,0,0,3,0,35,24:49:00,0,2,0,0,
21,11/26/16,21,22-262,TOR_D,,WSH,W,0,1,1,0,0,0,0,0,0,1,0,0,4,0,33,22:54,0,1,0,0,
22,11/29/16,22,22-265,TOR_D,@,EDM,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,35,24:15:00,1,2,0,0,
23,11/30/16,23,22-266,TOR_D,@,CGY,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,30,21:02,0,0,0,0,
24,12/3/16,24,22-269,TOR_D,@,VAN,L-SO,0,1,1,-1,2,0,0,0,0,0,1,0,4,0,34,23:25,1,0,0,0,
25,12/7/16,25,22-273,TOR_D,,MIN,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0,30,23:06,1,2,0,0,
26,12/10/16,26,22-276,TOR_D,@,BOS,W,0,1,1,1,0,0,0,0,0,1,0,0,3,0,35,21:32,0,4,0,0,
27,12/11/16,27,22-277,TOR_D,,COL,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,21:15,0,0,0,0,
28,12/13/16,28,22-279,TOR_D,,SJS,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,22:32,0,1,0,0,
29,12/15/16,29,22-281,TOR_D,,ARI,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,31,21:16,2,0,0,0,
30,12/17/16,30,22-283,TOR_D,,PIT,W,0,0,0,1,0,0,0,0,0,0,0,0,6,0,27,23:25,1,2,0,0,
31,12/19/16,31,22-285,TOR_D,,ANA,L,0,0,0,1,0,0,0,0,0,0,0,0,2,0,30,23:15,1,2,0,0,
32,12/22/16,32,22-288,TOR_D,@,COL,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0,29,19:13,0,1,0,0,
33,12/23/16,33,22-289,TOR_D,@,ARI,W,0,1,1,3,0,0,0,0,0,1,0,0,0,,34,24:35:00,1,2,0,0,
34,12/28/16,34,22-294,TOR_D,@,FLA,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,39,25:01:00,0,3,0,0,
35,12/29/16,35,22-295,TOR_D,@,TBL,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0,38,21:52,1,1,0,0,
36,1/1/17,36,22-298,TOR_D,,DET,W,0,1,1,-1,0,0,0,0,0,1,0,0,4,0,35,23:34,0,3,0,0,
37,1/3/17,37,22-300,TOR_D,@,WSH,L-OT,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,34,20:38,0,2,0,0,
38,1/6/17,38,22-303,TOR_D,@,NJD,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31,23:09,1,1,0,0,
39,1/7/17,39,22-304,TOR_D,,MTL,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,35,21:11,0,0,0,0,
40,1/13/17,40,22-310,TOR_D,@,NYR,W,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,36,23:41,0,2,0,0,
41,1/14/17,41,22-311,TOR_D,@,OTT,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0,36,27:05:00,0,1,0,0,
42,1/17/17,42,22-314,TOR_D,,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2:57,0,,,,
43,2/2/17,43,22-330,TOR_D,@,STL,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,27,18:31,1,0,0,0,
44,2/4/17,44,22-332,TOR_D,@,BOS,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,33,22:18,0,3,0,0,
45,2/6/17,45,22-334,TOR_D,@,NYI,L-OT,0,2,2,-1,2,0,0,0,0,2,0,0,1,0,37,21:57,0,0,0,0,
46,2/7/17,46,22-335,TOR_D,,DAL,W,0,1,1,0,0,0,0,0,0,0,1,0,2,0,33,22:15,0,2,0,0,
47,2/9/17,47,22-337,TOR_D,,STL,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,2,50,28,20:50,1,0,0,0,
48,2/11/17,48,22-339,TOR_D,,BUF,L,0,0,0,-1,2,0,0,0,0,0,0,0,4,0,27,21:52,0,1,0,0,
49,2/14/17,49,22-342,TOR_D,,NYI,W,0,0,0,2,0,0,0,0,0,0,0,0,3,0,27,18:59,0,0,0,0,
50,2/15/17,50,22-343,TOR_D,@,CBJ,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,29,24:28:00,0,2,0,0,
51,2/18/17,51,22-346,TOR_D,,OTT,L,1,0,1,-2,0,1,0,0,0,0,0,0,5,20,35,21:29,2,2,0,0,
52,2/19/17,52,22-347,TOR_D,@,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,22:53,0,1,0,0,
53,2/21/17,53,22-349,TOR_D,,WPG,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,32,23:23,1,2,0,0,
54,2/23/17,54,22-351,TOR_D,,NYR,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,33,25:37:00,0,3,0,0,
55,2/25/17,55,22-353,TOR_D,,MTL,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,27,19:59,0,1,0,0,
56,2/28/17,56,22-356,TOR_D,@,SJS,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0,28,20:58,3,1,0,0,
57,3/2/17,57,22-358,TOR_D,@,LAK,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,37,25:15:00,0,1,0,0,
58,3/3/17,58,22-359,TOR_D,@,ANA,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,29,21:37,1,3,0,0,
59,3/7/17,59,22-363,TOR_D,,DET,W,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,27,22:17,0,3,0,0,
60,3/9/17,60,23-000,TOR_D,,PHI,W,0,1,1,1,0,0,0,0,0,0,1,0,0,,31,22:18,0,0,0,0,
61,3/11/17,61,23-002,TOR_D,@,CAR,W,1,0,1,0,0,1,0,0,1,0,0,0,2,50,33,21:51,1,2,0,0,
62,3/14/17,62,23-005,TOR_D,@,FLA,L,0,0,0,-3,0,0,0,0,0,0,0,0,4,0,24,18:40,1,1,0,0,
63,3/16/17,63,23-007,TOR_D,@,TBL,W,1,1,2,3,0,1,0,0,0,1,0,0,3,33.3,30,20:58,0,3,0,0,
64,3/18/17,64,23-009,TOR_D,,CHI,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,32,23:03,6,3,0,0,
65,3/20/17,65,23-011,TOR_D,,BOS,W,1,0,1,3,0,1,0,0,0,0,0,0,3,33.3,19,27:32:00,0,1,0,0,
66,3/22/17,66,23-013,TOR_D,@,CBJ,W,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,28,21:10,0,4,0,0,
67,3/23/17,67,23-014,TOR_D,,NJD,W,0,0,0,2,2,0,0,0,0,0,0,0,1,0,27,21:20,2,2,0,0,
68,3/25/17,68,23-016,TOR_D,@,BUF,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0,29,21:22,0,3,0,0,
69,3/28/17,69,23-019,TOR_D,,FLA,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,28,21:28,1,1,0,0,
70,3/30/17,70,23-021,TOR_D,@,NSH,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,22:05,1,0,0,0,
71,4/1/17,71,23-023,TOR_D,@,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,20:43,0,0,0,0,
72,4/3/17,72,23-025,TOR_D,@,BUF,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,25,19:57,2,0,0,0,
73,4/4/17,73,23-026,TOR_D,,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,20:28,1,4,0,0,
74,4/6/17,74,23-028,TOR_D,,TBL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,31,21:55,3,0,0,0,
75,4/8/17,75,23-030,TOR_D,,PIT,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,20:55,0,0,0,0,
76,4/9/17,76,23-031,TOR_D,,CBJ,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,24:49:00,0,1,0,0,
1,10/7/15,1,21-212,TOR_D,,MTL,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,29,20:38,0,1,0,0,
2,10/9/15,2,21-214,TOR_D,@,DET,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,29,21:29,0,0,0,0,
3,10/10/15,3,21-215,TOR_D,,OTT,L-SO,0,0,0,2,0,0,0,0,0,0,0,0,2,0,28,22:39,3,3,0,0,
4,10/16/15,4,21-221,TOR_D,@,CBJ,W,0,2,2,1,0,0,0,0,0,2,0,0,3,0,32,23:28,0,2,0,0,
5,10/17/15,5,21-222,TOR_D,@,PIT,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,21:41,0,0,0,0,
6,10/21/15,6,21-226,TOR_D,@,BUF,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,43,25:07:00,0,3,0,0,
7,10/24/15,7,21-229,TOR_D,@,MTL,L,1,0,1,0,0,1,0,0,0,0,0,0,2,50,40,25:00:00,0,2,0,0,
8,10/26/15,8,21-231,TOR_D,,ARI,L,1,0,1,1,0,1,0,0,0,0,0,0,4,25,32,23:51,0,1,0,0,
9,10/30/15,9,21-235,TOR_D,@,NYR,L,0,1,1,-2,0,0,0,0,0,1,0,0,1,0,34,23:29,0,1,0,0,
10,10/31/15,10,21-236,TOR_D,,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,25,20:34,0,2,0,0,
11,11/2/15,11,21-238,TOR_D,,DAL,W,1,2,3,1,0,0,1,0,0,2,0,0,3,33.3,27,20:00,1,3,0,0,
12,11/4/15,12,21-240,TOR_D,,WPG,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,20:27,1,2,0,0,
13,11/6/15,13,21-242,TOR_D,,DET,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,20:38,0,2,0,0,
14,11/7/15,14,21-243,TOR_D,@,WSH,L-SO,0,2,2,0,0,0,0,0,0,1,1,0,2,0,33,21:16,0,4,0,0,
15,11/10/15,15,21-246,TOR_D,@,DAL,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,32,20:04,0,1,0,0,
16,11/12/15,16,21-248,TOR_D,@,NSH,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,25:42:00,1,5,0,0,
17,11/14/15,17,21-250,TOR_D,,VAN,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,25,20:44,0,1,0,0,
18,11/15/15,18,21-251,TOR_D,@,NYR,L,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,35,22:56,0,1,0,0,
19,11/17/15,19,21-253,TOR_D,,COL,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0,28,18:36,0,3,0,0,
20,11/20/15,20,21-256,TOR_D,@,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,32,25:49:00,1,2,0,0,
21,11/21/15,21,21-257,TOR_D,@,BOS,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,32,20:55,0,1,0,0,
22,11/23/15,22,21-259,TOR_D,,BOS,L-SO,0,1,1,1,0,0,0,0,0,1,0,0,4,0,27,21:48,3,2,0,0,
23,11/28/15,23,21-264,TOR_D,,WSH,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,27,21:08,2,0,0,0,
24,11/30/15,24,21-266,TOR_D,,EDM,W,0,0,0,1,2,0,0,0,0,0,0,0,1,0,29,20:22,1,0,0,0,
25,12/2/15,25,21-268,TOR_D,@,WPG,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,26,21:05,1,1,0,0,
26,12/3/15,26,21-269,TOR_D,@,MIN,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,24:32:00,0,2,0,0,
27,12/5/15,27,21-271,TOR_D,@,STL,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,32,23:38,1,0,0,0,
28,12/8/15,28,21-274,TOR_D,,NJD,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0,31,19:22,2,0,0,0,
29,12/15/15,29,21-281,TOR_D,,TBL,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,2,50,27,22:13,0,2,0,0,
30,12/17/15,30,21-283,TOR_D,,SJS,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,2,0,32,23:49,2,0,0,0,
31,12/19/15,31,21-285,TOR_D,,LAK,W,0,1,1,4,0,0,0,0,0,1,0,0,1,0,22,17:43,1,2,0,0,
32,12/21/15,32,21-287,TOR_D,@,COL,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33,25:16:00,3,0,0,0,
33,12/22/15,33,21-288,TOR_D,@,ARI,L,0,1,1,-1,0,0,0,0,0,1,0,0,6,0,38,24:54:00,2,2,0,0,
34,12/27/15,34,21-293,TOR_D,@,NYI,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0,26,22:12,0,2,0,0,
35,12/29/15,35,21-295,TOR_D,,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,24,20:04,1,2,0,0,
36,12/30/15,36,21-296,TOR_D,@,PIT,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,32,22:42,1,1,0,0,
37,1/2/16,37,21-299,TOR_D,,STL,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0,33,23:00,1,1,0,0,
38,1/6/16,38,21-303,TOR_D,@,ANA,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,28,17:46,0,2,0,0,
39,1/7/16,39,21-304,TOR_D,@,LAK,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,26:03:00,0,2,0,0,
40,1/9/16,40,21-306,TOR_D,@,SJS,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,23:18,0,4,0,0,
41,1/13/16,41,21-310,TOR_D,,CBJ,L,0,1,1,0,0,0,0,0,0,1,0,0,5,0,29,25:26:00,1,1,0,0,
42,1/15/16,42,21-312,TOR_D,,CHI,L,1,0,1,1,0,1,0,0,0,0,0,0,4,25,26,22:07,1,0,0,0,
43,1/16/16,43,21-313,TOR_D,@,BOS,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,32,21:00,3,1,0,0,
44,1/19/16,44,21-316,TOR_D,@,PHI,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,34,22:08,0,1,0,0,
45,1/21/16,45,21-318,TOR_D,,CAR,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,28,24:53:00,1,0,0,0,
46,1/23/16,46,21-320,TOR_D,,MTL,L-SO,0,2,2,1,0,0,0,0,0,2,0,0,1,0,32,22:49,2,1,0,0,
47,1/26/16,47,21-323,TOR_D,@,FLA,L,0,0,0,-2,2,0,0,0,0,0,0,0,1,0,30,21:51,0,0,0,0,
48,1/27/16,48,21-324,TOR_D,@,TBL,L,0,0,0,0,2,0,0,0,0,0,0,0,5,0,29,24:59:00,2,0,0,0,
49,2/2/16,49,21-330,TOR_D,@,BOS,W,0,1,1,0,0,0,0,0,0,1,0,0,1,0,35,23:16,0,2,0,0,
50,2/4/16,50,21-332,TOR_D,,NJD,W,0,0,0,1,0,0,0,0,0,0,0,0,5,0,34,24:51:00,0,3,0,0,
51,2/6/16,51,21-334,TOR_D,@,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,29,18:59,0,1,0,0,
52,2/9/16,52,21-337,TOR_D,@,CGY,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,33,22:31,0,2,0,0,
53,2/11/16,53,21-339,TOR_D,@,EDM,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,32,20:09,0,1,0,0,
54,2/13/16,54,21-341,TOR_D,@,VAN,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,22:11,0,1,0,0,
55,2/15/16,55,21-343,TOR_D,@,CHI,L,0,1,1,-1,0,0,0,0,0,0,1,0,1,0,24,17:27,0,2,0,0,
56,2/18/16,56,21-346,TOR_D,,NYR,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,29,22:55,1,0,0,0,
57,2/20/16,57,21-348,TOR_D,,PHI,L-OT,0,0,0,-2,2,0,0,0,0,0,0,0,3,0,34,26:11:00,0,0,0,0,
58,2/23/16,58,21-351,TOR_D,,NSH,L,1,0,1,1,0,1,0,0,0,0,0,0,2,50,29,25:47:00,1,0,0,0,
59,2/25/16,59,21-353,TOR_D,,CAR,W,0,1,1,0,0,0,0,0,0,0,1,0,0,,35,28:48:00,0,1,0,0,
60,2/27/16,60,21-355,TOR_D,@,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,35,24:15:00,1,4,0,0,
61,2/29/16,61,21-357,TOR_D,,TBL,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0,28,24:40:00,0,1,0,0,
62,3/2/16,62,21-359,TOR_D,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,26,22:06,0,1,0,0,
63,3/3/16,63,21-360,TOR_D,,MIN,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,27:35:00,1,0,0,0,
64,3/5/16,64,21-362,TOR_D,,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,29,24:01:00,0,1,0,0,
65,3/7/16,65,21-364,TOR_D,,BUF,L-SO,0,1,1,-1,0,0,0,0,0,1,0,0,2,0,31,24:19:00,0,1,0,0,
66,3/9/16,66,22-000,TOR_D,,NYI,W,1,0,1,1,0,0,1,0,0,0,0,0,4,25,32,28:32:00,0,3,0,0,
67,3/12/16,67,22-003,TOR_D,@,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,30,23:39,2,1,0,0,
68,3/13/16,68,22-004,TOR_D,@,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,35,31:14:00,1,3,0,0,
69,3/15/16,69,22-006,TOR_D,,TBL,W,0,0,0,3,0,0,0,0,0,0,0,0,0,,31,27:42:00,2,4,0,0,
70,3/17/16,70,22-008,TOR_D,,FLA,L,1,0,1,-1,2,1,0,0,0,0,0,0,3,33.3,30,28:24:00,2,1,0,0,
71,3/19/16,71,22-010,TOR_D,,BUF,W,0,1,1,2,2,0,0,0,0,1,0,0,3,0,30,24:32:00,0,1,0,0,
72,3/21/16,72,22-012,TOR_D,,CGY,W,0,0,0,0,2,0,0,0,0,0,0,0,3,0,28,24:22:00,1,0,0,0,
73,3/24/16,73,22-015,TOR_D,,ANA,W,0,2,2,2,0,0,0,0,0,1,1,0,1,0,30,26:50:00,0,1,0,0,
74,3/26/16,74,22-017,TOR_D,,BOS,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,27,23:38,2,1,0,0,
75,3/28/16,75,22-019,TOR_D,@,TBL,L,0,0,0,-1,2,0,0,0,0,0,0,0,4,0,29,21:39,0,0,0,0,
76,3/29/16,76,22-020,TOR_D,@,FLA,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,29,21:58,0,1,0,0,
77,3/31/16,77,22-022,TOR_D,@,BUF,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,28,25:32:00,0,4,0,0,
78,4/2/16,78,22-024,TOR_D,,DET,L,0,1,1,-1,0,0,0,0,0,1,0,0,4,0,30,25:36:00,1,2,0,0,
79,4/4/16,79,22-026,TOR_D,,FLA,L,0,1,1,-1,0,0,0,0,0,0,1,0,0,,33,26:35:00,1,5,0,0,
80,4/6/16,80,22-028,TOR_D,,CBJ,L,1,0,1,0,0,0,0,1,0,0,0,0,2,50,26,21:03,3,1,0,0,
81,4/7/16,81,22-029,TOR_D,@,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,33,28:41:00,1,3,0,0,
82,4/9/16,82,22-031,TOR_D,@,NJD,L,0,0,0,-1,4,0,0,0,0,0,0,0,2,0,32,23:28,0,1,0,0,
1,10/8/14,1,20-213,TOR_D,,MTL,L,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,25,19:03,0,1,0,0,
2,10/11/14,2,20-216,TOR_D,,PIT,L,0,1,1,-2,0,0,0,0,0,0,1,0,3,0,25,21:53,1,2,0,0,
3,10/12/14,3,20-217,TOR_D,@,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,23,14:20,0,1,0,0,
4,10/14/14,4,20-219,TOR_D,,COL,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,26,18:10,1,1,0,0,
5,10/17/14,5,20-222,TOR_D,,DET,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,19:23,1,1,0,0,
6,10/18/14,6,20-223,TOR_D,@,DET,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,31,22:50,0,1,0,0,
7,10/21/14,7,20-226,TOR_D,@,NYI,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,16,14:41,1,0,0,0,
8,10/25/14,8,20-230,TOR_D,,BOS,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,18:13,3,1,0,0,
9,10/28/14,9,20-233,TOR_D,,BUF,W,0,2,2,1,0,0,0,0,0,1,1,0,6,0,27,22:27,1,1,0,0,
10,10/31/14,10,20-236,TOR_D,@,CBJ,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,31,20:49,1,2,0,0,
11,11/1/14,11,20-237,TOR_D,,CHI,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,19,17:21,0,1,0,0,
12,11/4/14,12,20-240,TOR_D,@,ARI,L,0,0,0,-1,2,0,0,0,0,0,0,0,6,0,24,18:46,1,1,0,0,
13,11/8/14,13,20-244,TOR_D,,NYR,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,27,18:00,3,1,0,0,
14,11/9/14,14,20-245,TOR_D,@,OTT,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,23,14:37,2,3,0,0,
15,11/12/14,15,20-248,TOR_D,,BOS,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25,25,16:57,2,2,0,0,
16,11/14/14,16,20-250,TOR_D,,PIT,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,23,18:04,1,5,0,0,
17,11/15/14,17,20-251,TOR_D,@,BUF,L,0,1,1,1,0,0,0,0,0,1,0,0,1,0,24,19:07,0,1,0,0,
18,11/18/14,18,20-254,TOR_D,,NSH,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,25,20:10,0,2,0,0,
19,11/20/14,19,20-256,TOR_D,,TBL,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,21,15:24,2,1,0,0,
20,11/22/14,20,20-258,TOR_D,,DET,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,17:13,3,0,0,0,
21,11/26/14,21,20-262,TOR_D,@,PIT,L-OT,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,26,18:22,2,1,0,0,
22,11/29/14,22,20-265,TOR_D,,WSH,W,1,1,2,1,0,1,0,0,0,0,1,0,2,50,21,17:23,0,0,0,0,
23,12/2/14,23,20-268,TOR_D,,DAL,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,13:01,4,0,0,0,
24,12/4/14,24,20-270,TOR_D,,NJD,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,21,16:46,3,1,0,0,
25,12/6/14,25,20-272,TOR_D,,VAN,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,21,17:07,0,2,0,0,
26,12/9/14,26,20-275,TOR_D,,CGY,W,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,16:03,1,2,0,0,
27,12/10/14,27,20-276,TOR_D,@,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,15:43,3,1,0,0,
28,12/13/14,28,20-279,TOR_D,,DET,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,24,18:09,0,0,0,0,
29,12/14/14,29,20-280,TOR_D,,LAK,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,18:05,4,0,0,0,
30,12/16/14,30,20-282,TOR_D,,ANA,W,0,0,0,2,0,0,0,0,0,0,0,0,3,0,26,21:31,3,2,0,0,
31,12/18/14,31,20-284,TOR_D,@,CAR,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,21,18:53,1,1,0,0,
32,12/20/14,32,20-286,TOR_D,,PHI,L,0,1,1,-1,0,0,0,0,0,1,0,0,1,0,22,20:17,2,1,0,0,
33,12/21/14,33,20-287,TOR_D,@,CHI,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,27,19:13,1,1,0,0,
34,12/23/14,34,20-289,TOR_D,@,DAL,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,24,13:46,0,1,0,0,
35,12/28/14,35,20-294,TOR_D,@,FLA,L,0,1,1,1,0,0,0,0,0,1,0,0,0,,17,14:56,1,0,0,0,
36,12/29/14,36,20-295,TOR_D,@,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,17:44,0,1,0,0,
37,12/31/14,37,20-297,TOR_D,@,BOS,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,19:21,1,1,0,0,
38,1/2/15,38,20-299,TOR_D,@,MIN,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,23,18:14,0,1,0,0,
