Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
8,11/3/16,8,20-162,BOS_RW,@,TBL,W,1,0,1,2,0,1,0,0,0,0,0,0,2,50,23,17:48,1,0,0,0,
9,11/5/16,9,20-164,BOS_RW,,NYR,L,1,0,1,2,0,1,0,0,0,0,0,0,5,20,21,17:38,0,0,0,0,
10,11/7/16,10,20-166,BOS_RW,,BUF,W,1,1,2,0,0,0,1,0,0,0,1,0,3,33.3,21,15:43,0,0,0,0,
11,11/8/16,11,20-167,BOS_RW,@,MTL,L,1,0,1,0,0,0,1,0,0,0,0,0,4,25,22,19:38,2,1,0,0,
12,11/10/16,12,20-169,BOS_RW,,CBJ,W,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,18,15:08,0,0,0,0,
13,11/12/16,13,20-171,BOS_RW,@,ARI,W,1,0,1,1,0,1,0,0,1,0,0,0,4,25,19,15:15,0,0,0,0,
14,11/13/16,14,20-172,BOS_RW,@,COL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,17:38,1,0,0,0,
15,11/24/16,15,20-183,BOS_RW,@,OTT,L,1,0,1,0,0,0,1,0,0,0,0,0,1,100,21,17:58,1,0,0,0,
16,11/25/16,16,20-184,BOS_RW,,CGY,L,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,25,21:52,0,0,0,0,
17,11/27/16,17,20-186,BOS_RW,,TBL,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,22,15:31,0,0,0,0,
18,11/29/16,18,20-188,BOS_RW,@,PHI,L-SO,0,0,0,-1,2,0,0,0,0,0,0,0,5,0,27,19:16,1,1,0,0,
19,12/1/16,19,20-190,BOS_RW,,CAR,W,0,1,1,1,0,0,0,0,0,1,0,0,6,0,24,18:58,0,1,0,0,
20,12/3/16,20,20-192,BOS_RW,@,BUF,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,24,17:59,1,1,0,0,
21,12/5/16,21,20-194,BOS_RW,,FLA,W,2,0,2,1,0,2,0,0,1,0,0,0,3,66.7,22,18:25,0,1,0,0,
22,12/7/16,22,20-196,BOS_RW,@,WSH,L-OT,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,20,16:23,1,1,0,0,
23,12/8/16,23,20-197,BOS_RW,,COL,L,2,0,2,2,4,2,0,0,0,0,0,0,4,50,22,16:26,0,0,0,0,
24,12/10/16,24,20-199,BOS_RW,,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,20,16:42,2,0,0,0,
25,12/12/16,25,20-201,BOS_RW,@,MTL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,18:27,3,2,0,0,
26,12/14/16,26,20-203,BOS_RW,@,PIT,L-OT,1,1,2,2,0,1,0,0,0,1,0,0,4,25,23,20:38,2,2,0,0,
27,12/15/16,27,20-204,BOS_RW,,ANA,L,0,0,0,-2,2,0,0,0,0,0,0,0,5,0,23,20:43,1,1,0,0,
28,12/22/16,28,20-211,BOS_RW,@,FLA,W,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,22,17:21,1,2,0,0,
29,12/23/16,29,20-212,BOS_RW,@,CAR,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,19:43,0,0,0,0,
30,12/27/16,30,20-216,BOS_RW,@,CBJ,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,19:52,0,0,0,0,
31,12/29/16,31,20-218,BOS_RW,@,BUF,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,22,18:19,1,0,0,0,
32,12/31/16,32,20-220,BOS_RW,,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,17:51,1,0,1,0,100
33,1/2/17,33,20-222,BOS_RW,@,NJD,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,18,15:27,0,0,0,0,
34,1/5/17,34,20-225,BOS_RW,,EDM,L,0,1,1,-2,0,0,0,0,0,1,0,0,4,0,24,23:24,2,0,0,0,
35,1/7/17,35,20-227,BOS_RW,@,FLA,W,0,1,1,0,0,0,0,0,0,0,1,0,1,0,20,17:08,0,0,1,0,100
36,1/8/17,36,20-228,BOS_RW,@,CAR,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,17:27,0,1,0,0,
37,1/10/17,37,20-230,BOS_RW,@,STL,W,0,3,3,2,0,0,0,0,0,2,1,0,5,0,22,18:48,2,0,0,0,
38,1/12/17,38,20-232,BOS_RW,@,NSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,20,17:24,2,0,0,0,
39,1/14/17,39,20-234,BOS_RW,,PHI,W,0,2,2,3,6,0,0,0,0,2,0,0,6,0,23,18:48,1,2,0,0,
40,1/16/17,40,20-236,BOS_RW,,NYI,L,0,0,0,-3,2,0,0,0,0,0,0,0,1,0,20,18:02,1,0,0,0,
41,1/18/17,41,20-238,BOS_RW,@,DET,L-SO,0,0,0,1,2,0,0,0,0,0,0,0,6,0,24,22:16,1,1,0,0,
42,1/20/17,42,20-240,BOS_RW,,CHI,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,17:31,1,0,0,0,
43,1/22/17,43,20-242,BOS_RW,@,PIT,L,0,1,1,-2,0,0,0,0,0,1,0,0,3,0,23,18:22,3,1,0,0,
44,1/24/17,44,20-244,BOS_RW,,DET,W,1,1,2,2,0,1,0,0,1,0,1,0,6,16.7,25,19:05,0,1,0,0,
45,1/26/17,45,20-246,BOS_RW,,PIT,W,0,2,2,0,2,0,0,0,0,1,1,0,3,0,24,19:32,2,0,0,0,
46,1/31/17,46,20-251,BOS_RW,@,TBL,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,17:23,0,0,0,0,
47,2/1/17,47,20-252,BOS_RW,@,WSH,L,0,3,3,-2,0,0,0,0,0,1,2,0,5,0,23,19:38,0,1,0,0,
48,2/4/17,48,20-255,BOS_RW,,TOR,L,2,1,3,1,0,2,0,0,0,0,1,0,4,50,26,21:07,3,0,0,0,
49,2/9/17,49,20-260,BOS_RW,,SJS,W,2,0,2,0,0,0,2,0,0,0,0,0,5,40,18,15:05,2,0,0,0,
50,2/11/17,50,20-262,BOS_RW,,VAN,W,1,0,1,-1,2,1,0,0,1,0,0,0,5,20,21,17:13,4,1,0,0,
51,2/12/17,51,20-263,BOS_RW,,MTL,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0,19,17:00,3,0,0,0,
52,2/19/17,52,20-270,BOS_RW,@,SJS,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,22,17:40,2,0,0,0,
53,2/22/17,53,20-273,BOS_RW,@,ANA,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,23,18:32,0,0,0,0,
54,2/23/17,54,20-274,BOS_RW,@,LAK,W,1,0,1,0,0,0,1,0,1,0,0,0,4,25,19,16:53,2,0,0,0,
55,2/26/17,55,20-277,BOS_RW,@,DAL,W,0,2,2,0,0,0,0,0,0,1,1,0,2,0,23,18:08,2,0,0,0,
56,2/28/17,56,20-279,BOS_RW,,ARI,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,17,16:21,1,0,0,0,
57,3/2/17,57,20-281,BOS_RW,,NYR,L,0,1,1,0,0,0,0,0,0,1,0,0,4,0,19,20:40,0,0,0,0,
58,3/4/17,58,20-283,BOS_RW,,NJD,W,0,1,1,-1,0,0,0,0,0,0,1,0,4,0,21,18:59,0,0,0,0,
59,3/6/17,59,20-285,BOS_RW,@,OTT,L,0,1,1,-3,2,0,0,0,0,0,1,0,4,0,20,17:48,0,3,0,0,
60,3/8/17,60,20-287,BOS_RW,,DET,W,1,1,2,4,0,1,0,0,0,1,0,0,4,25,20,17:10,1,0,0,0,
61,3/11/17,61,20-290,BOS_RW,,PHI,W,1,0,1,0,0,0,1,0,0,0,0,0,7,14.3,20,18:18,0,0,0,0,
62,3/13/17,62,20-292,BOS_RW,@,VAN,W,0,2,2,0,0,0,0,0,0,1,1,0,5,0,22,19:22,0,0,0,0,
63,3/15/17,63,20-294,BOS_RW,@,CGY,W,2,0,2,1,2,2,0,0,0,0,0,0,5,40,24,20:31,0,1,0,0,
64,3/16/17,64,20-295,BOS_RW,@,EDM,L,1,0,1,0,0,0,1,0,0,0,0,0,7,14.3,20,19:50,1,0,0,0,
65,3/20/17,65,20-299,BOS_RW,@,TOR,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,21,18:56,1,0,0,0,
66,3/21/17,66,20-300,BOS_RW,,OTT,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,18:57,1,0,0,0,
67,3/23/17,67,20-302,BOS_RW,,TBL,L,1,0,1,-1,2,0,1,0,0,0,0,0,4,25,25,21:37,2,0,0,0,
68,3/25/17,68,20-304,BOS_RW,@,NYI,W,0,0,0,-1,2,0,0,0,0,0,0,0,0,,18,17:33,0,0,0,0,
69,3/28/17,69,20-307,BOS_RW,,NSH,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,18,18:07,2,1,0,0,
70,3/30/17,70,20-309,BOS_RW,,DAL,W,0,1,1,0,0,0,0,0,0,0,1,0,3,0,16,16:22,0,1,0,0,
71,4/1/17,71,20-311,BOS_RW,,FLA,W,0,2,2,2,0,0,0,0,0,1,1,0,2,0,21,19:13,1,0,0,0,
72,4/2/17,72,20-312,BOS_RW,@,CHI,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,18,12:25,1,0,0,0,
73,4/4/17,73,20-314,BOS_RW,,TBL,W,2,0,2,3,0,2,0,0,0,0,0,0,5,40,23,17:25,0,1,0,0,
74,4/6/17,74,20-316,BOS_RW,,OTT,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,22,19:12,2,1,0,0,
75,4/8/17,75,20-318,BOS_RW,,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,20,16:25,1,0,0,0,
1,10/8/15,1,19-136,BOS_RW,,WPG,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,18,14:45,3,0,0,0,
2,10/10/15,2,19-138,BOS_RW,,MTL,L,0,2,2,-1,0,0,0,0,0,1,1,0,5,0,22,13:50,1,0,0,0,
3,10/12/15,3,19-140,BOS_RW,,TBL,L,0,0,0,-2,2,0,0,0,0,0,0,0,5,0,24,16:43,0,0,0,0,
4,10/14/15,4,19-142,BOS_RW,@,COL,W,0,0,0,0,6,0,0,0,0,0,0,0,0,,23,15:58,0,0,0,0,
5,10/17/15,5,19-145,BOS_RW,@,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,16:22,0,0,0,0,
6,10/21/15,6,19-149,BOS_RW,,PHI,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,17,14:16,4,0,0,0,
7,10/23/15,7,19-151,BOS_RW,@,NYI,W,1,0,1,1,0,1,0,0,0,0,0,0,2,50,18,13:36,2,3,0,0,
8,10/27/15,8,19-155,BOS_RW,,ARI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,10:51,0,2,0,1,0
9,10/30/15,9,19-158,BOS_RW,@,FLA,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,13:14,0,0,0,0,
10,10/31/15,10,19-159,BOS_RW,@,TBL,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,7:41,0,0,0,0,
11,1/8/16,11,19-228,BOS_RW,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,17:52,2,0,0,0,
12,1/9/16,12,19-229,BOS_RW,@,OTT,L-OT,1,0,1,1,0,1,0,0,0,0,0,0,2,50,24,15:57,1,2,0,0,
13,1/11/16,13,19-231,BOS_RW,@,NYR,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,18:14,1,1,0,0,
14,1/19/16,14,19-239,BOS_RW,@,MTL,W,1,1,2,2,0,1,0,0,0,1,0,0,1,100,8,7:05,0,0,0,0,
15,1/21/16,15,19-241,BOS_RW,,VAN,L,0,1,1,0,0,0,0,0,0,1,0,0,0,,17,13:34,0,0,0,0,
16,1/23/16,16,19-243,BOS_RW,,CBJ,W,1,0,1,1,2,1,0,0,0,0,0,0,2,50,20,14:27,0,1,0,0,
17,1/25/16,17,19-245,BOS_RW,@,PHI,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,15,10:19,0,0,0,0,
18,1/26/16,18,19-246,BOS_RW,,ANA,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,11:27,2,0,0,0,
19,2/2/16,19,19-253,BOS_RW,,TOR,L-OT,0,2,2,1,0,0,0,0,0,2,0,0,2,0,16,11:47,1,0,0,0,
20,2/4/16,20,19-255,BOS_RW,@,BUF,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,11:47,0,0,0,0,
21,2/6/16,21,19-257,BOS_RW,,BUF,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0,20,14:36,0,1,0,0,
22,2/9/16,22,19-260,BOS_RW,,LAK,L,0,0,0,-2,0,0,0,0,0,0,0,0,5,0,20,15:39,3,0,0,0,
23,2/11/16,23,19-262,BOS_RW,@,WPG,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25,19,14:13,1,0,0,0,
24,2/13/16,24,19-264,BOS_RW,@,MIN,W,0,1,1,1,0,0,0,0,0,1,0,0,1,0,20,16:40,0,1,0,1,0
25,2/14/16,25,19-265,BOS_RW,@,DET,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,18:00,1,0,0,0,
26,2/16/16,26,19-267,BOS_RW,@,CBJ,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,14:44,0,0,0,0,
27,2/18/16,27,19-269,BOS_RW,@,NSH,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,15:15,0,0,0,0,
28,2/20/16,28,19-271,BOS_RW,@,DAL,W,0,0,0,2,0,0,0,0,0,0,0,0,1,0,24,14:36,2,0,0,0,
29,2/22/16,29,19-273,BOS_RW,,CBJ,L,0,2,2,0,0,0,0,0,0,2,0,0,0,,23,17:30,2,1,0,0,
30,2/24/16,30,19-275,BOS_RW,,PIT,W,2,0,2,2,0,2,0,0,1,0,0,0,7,28.6,20,14:33,2,1,0,0,
31,2/26/16,31,19-277,BOS_RW,@,CAR,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,17,13:38,2,0,0,0,
32,2/28/16,32,19-279,BOS_RW,,TBL,L,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,12:41,2,0,0,0,
33,3/1/16,33,19-281,BOS_RW,,CGY,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,14,10:36,0,0,0,0,
34,3/3/16,34,19-283,BOS_RW,,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,15:51,1,0,0,0,
35,3/5/16,35,19-285,BOS_RW,,WSH,L-OT,0,0,0,0,2,0,0,0,0,0,0,0,1,0,16,12:27,0,0,0,0,
36,3/7/16,36,19-287,BOS_RW,@,FLA,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,14,9:33,0,0,0,0,
37,3/8/16,37,19-288,BOS_RW,@,TBL,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,20,14:52,4,0,0,0,
38,3/10/16,38,19-290,BOS_RW,,CAR,L-OT,1,0,1,1,0,1,0,0,0,0,0,0,4,25,18,13:37,1,0,0,1,0
39,3/12/16,39,19-292,BOS_RW,,NYI,W,2,0,2,1,0,2,0,0,1,0,0,0,3,66.7,21,15:51,1,0,0,0,
40,3/15/16,40,19-295,BOS_RW,@,SJS,L,0,1,1,0,0,0,0,0,0,1,0,0,2,0,20,16:34,1,0,0,0,
41,3/18/16,41,19-298,BOS_RW,@,ANA,L,0,0,0,0,2,0,0,0,0,0,0,0,5,0,20,16:48,1,0,0,0,
42,3/19/16,42,19-299,BOS_RW,@,LAK,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,13:03,1,0,0,0,
43,3/23/16,43,19-303,BOS_RW,@,NYR,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,14:35,1,0,0,0,
44,3/24/16,44,19-304,BOS_RW,,FLA,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,13,9:16,0,0,0,0,
45,3/26/16,45,19-306,BOS_RW,@,TOR,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20,15:31,2,1,0,0,
46,3/29/16,46,19-309,BOS_RW,@,NJD,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,15:49,0,0,0,0,
47,4/1/16,47,19-312,BOS_RW,@,STL,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,16,11:55,2,0,0,0,
48,4/3/16,48,19-314,BOS_RW,@,CHI,L,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,20,14:04,1,1,0,0,
49,4/5/16,49,19-316,BOS_RW,,CAR,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,12:47,3,0,0,0,
50,4/7/16,50,19-318,BOS_RW,,DET,W,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,22,12:25,0,0,0,0,
51,4/9/16,51,19-320,BOS_RW,,OTT,L,1,0,1,-2,0,1,0,0,0,0,0,0,4,25,21,13:48,1,0,0,0,
1,11/24/14,1,18-183,BOS_RW,,PIT,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,7:53,1,0,0,0,
2,11/28/14,2,18-187,BOS_RW,,WPG,W,0,0,0,0,0,0,0,0,0,0,0,0,7,0,19,17:02,0,0,0,0,
3,12/1/14,3,18-190,BOS_RW,@,ANA,L,0,1,1,1,0,0,0,0,0,1,0,0,1,0,19,16:00,0,0,0,0,
4,12/2/14,4,18-191,BOS_RW,@,LAK,L,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,15:34,2,0,0,0,
5,12/4/14,5,18-193,BOS_RW,@,SJS,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,17,13:37,0,0,0,0,
6,1/8/15,6,18-228,BOS_RW,,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,15:04,0,0,0,0,
7,1/10/15,7,18-230,BOS_RW,@,PHI,W,2,0,2,1,0,1,1,0,1,0,0,0,2,100,21,16:08,0,0,0,0,
8,1/13/15,8,18-233,BOS_RW,,TBL,W,2,0,2,4,0,2,0,0,1,0,0,0,7,28.6,21,17:10,1,0,0,0,
9,1/15/15,9,18-235,BOS_RW,,NYR,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,22,15:12,0,1,0,0,
10,1/17/15,10,18-237,BOS_RW,,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,21,15:27,0,1,0,0,
11,1/20/15,11,18-240,BOS_RW,@,DAL,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,11:00,0,0,0,0,
12,1/21/15,12,18-241,BOS_RW,@,COL,L-SO,0,1,1,1,2,0,0,0,0,1,0,0,1,0,19,15:26,0,1,0,0,
13,1/29/15,13,18-249,BOS_RW,@,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,10:33,1,0,0,0,
14,1/31/15,14,18-251,BOS_RW,,LAK,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0,17,13:05,1,1,0,0,
15,2/4/15,15,18-255,BOS_RW,@,NYR,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,14:06,1,1,0,0,
16,2/7/15,16,18-258,BOS_RW,,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,15:16,2,0,0,0,
17,2/8/15,17,18-259,BOS_RW,,MTL,L,1,0,1,0,0,1,0,0,0,0,0,0,3,33.3,21,14:49,0,0,0,0,
18,2/10/15,18,18-261,BOS_RW,,DAL,L,0,1,1,1,0,0,0,0,0,1,0,0,2,0,23,20:07,1,0,0,0,
19,2/13/15,19,18-264,BOS_RW,@,VAN,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,18,15:09,2,0,0,0,
20,2/16/15,20,18-267,BOS_RW,@,CGY,L-OT,0,1,1,1,2,0,0,0,0,1,0,0,2,0,21,15:33,0,0,0,0,
21,2/18/15,21,18-269,BOS_RW,@,EDM,L-SO,1,0,1,1,0,1,0,0,0,0,0,0,4,25,20,16:37,0,0,0,0,
22,2/20/15,22,18-271,BOS_RW,@,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,13:58,0,0,0,0,
23,2/22/15,23,18-273,BOS_RW,@,CHI,W,0,1,1,0,0,0,0,0,0,1,0,0,1,0,17,13:41,1,1,0,0,
24,2/24/15,24,18-275,BOS_RW,,VAN,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,21,14:35,0,0,1,1,50
25,2/27/15,25,18-278,BOS_RW,@,NJD,W,1,1,2,2,0,1,0,0,0,1,0,0,6,16.7,22,16:15,0,0,1,0,100
26,2/28/15,26,18-279,BOS_RW,,ARI,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0,22,16:30,0,0,0,2,0
27,3/5/15,27,18-284,BOS_RW,,CGY,L-SO,0,1,1,0,0,0,0,0,0,1,0,0,1,0,22,15:40,0,0,1,1,50
28,3/7/15,28,18-286,BOS_RW,,PHI,W,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19,12:41,0,0,0,1,0
29,3/8/15,29,18-287,BOS_RW,,DET,W,1,0,1,-1,0,0,1,0,0,0,0,0,1,100,13,11:08,0,0,0,1,0
30,3/10/15,30,18-289,BOS_RW,@,OTT,W,0,1,1,1,4,0,0,0,0,1,0,0,0,,17,12:05,0,1,0,1,0
31,3/12/15,31,18-291,BOS_RW,,TBL,W,1,0,1,1,0,1,0,0,0,0,0,0,4,25,19,14:33,1,0,0,0,
32,3/14/15,32,18-293,BOS_RW,@,PIT,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,18,12:20,3,0,0,0,
33,3/15/15,33,18-294,BOS_RW,@,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,13:46,0,0,0,0,
34,3/17/15,34,18-296,BOS_RW,,BUF,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,15:33,0,0,0,0,
35,3/19/15,35,18-298,BOS_RW,@,OTT,L,0,2,2,-1,0,0,0,0,0,2,0,0,2,0,17,11:30,1,0,0,0,
36,3/21/15,36,18-300,BOS_RW,@,FLA,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,16:28,0,0,1,0,100
37,3/22/15,37,18-301,BOS_RW,@,TBL,L,0,1,1,0,0,0,0,0,0,0,1,0,1,0,20,14:38,1,1,1,2,33.3
38,3/26/15,38,18-305,BOS_RW,,ANA,L-OT,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,16,9:33,0,0,0,1,0
39,3/28/15,39,18-307,BOS_RW,,NYR,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0,18,13:24,0,0,0,0,
40,3/29/15,40,18-308,BOS_RW,@,CAR,W,1,1,2,2,0,1,0,0,1,1,0,0,2,50,20,11:12,0,0,0,0,
41,3/31/15,41,18-310,BOS_RW,,FLA,W,0,2,2,1,0,0,0,0,0,2,0,0,0,,17,12:20,0,1,0,0,
42,4/2/15,42,18-312,BOS_RW,@,DET,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,11:18,0,0,0,0,
43,4/4/15,43,18-314,BOS_RW,,TOR,W,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,14:33,0,0,0,1,0
44,4/8/15,44,18-318,BOS_RW,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,15,11:18,0,1,0,0,
45,4/9/15,45,18-319,BOS_RW,@,FLA,L,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,11:27,0,1,0,0,
46,4/11/15,46,18-321,BOS_RW,@,TBL,L-SO,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,11:32,1,0,0,1,0
